SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate
"28550","30409","1","2019","Normal","Friends","Modern day","Amusement Park","Emma's Bumper Cars","X","30409-1","","3.99","","3.99","","","66","1","Polybag","Retail - limited","6253479","6253478","5702016374391","","17","19.5","1","","","","1854","345","2","2","X","4","4.5000","4.0000","Antica Bracanov,","01/01/2019 00:00:00","31/12/2019 00:00:00"
"29334","30410","1","2019","Normal","Friends","Modern day","Beach","Mia's Water Fun","X","30410-1","3.99","","4.99","","03/03/2021 00:00:00","08/05/2021 00:00:00","28","1","Polybag","Retail","6253481","6253480","5702016374407","673419305495","17","17","0.7","","","","1549","216","2","2","X","4","3.3200","1.7700","Antica Bracanov,","01/06/2019 00:00:00","31/12/2020 00:00:00"
"28950","30451","1","2019","Normal","Marvel Super Heroes","Licensed","Spider-Man","Spider-Man's Mini Spider Crawler","X","30451-1","","","","","","","73","1","Polybag","{Not specified}","6253494","6253489","5702016374667","673419306157","17","17","0.9","","","","3004","826","2","3","X","15","8.4600","1.7800","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"29133","30452","1","2019","Normal","Marvel Super Heroes","Licensed","Avengers: Endgame","Iron Man and Dum-E","X","30452-1","","","","","","","38","1","Polybag","{Not specified}","6253498","6253497","5702016374674","673419306164","17","19.5","0.5","","","","6806","1477","2","0","X","21","6.9600","3.6400","","31/03/2019 00:00:00","31/12/2020 00:00:00"
"28606","30460","1","2019","Normal","The LEGO Movie 2","Licensed","Promotional","Rex's Plantimal Ambush","X","30460-1","3.99","3.49","4.99","3.89","20/05/2020 00:00:00","26/06/2022 00:00:00","32","1","Polybag","Retail - limited","6253058","6253057","5702016373127","","17","17","0.6","","6","","4786","633","2","2","X","18","4.7700","2.3200","Markus Rollbühler,","01/01/2019 00:00:00","31/12/2019 00:00:00"
"29134","30461","1","2019","Normal","Star Wars","Licensed","Episode I","Podracer","X","30461-1","","","","","","","58","","Polybag","{Not specified}","6254022","6254021","5702016376784","","17","19.5","0.7","","6","","5178","1218","4","1","X","12","7.2000","3.6100","","01/04/2019 00:00:00","31/08/2019 00:00:00"
"28601","30527","1","2019","Normal","The LEGO Movie 2","Licensed","Miscellaneous","Lucy vs. Alien Invader","X","30527-1","","","","","","","44","1","Polybag","{Not specified}","6253149","6253148","5702016372236","673419304849","17","19.5","0.9","","","","3556","638","2","0","X","19","4.5100","2.4800","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28579","30528","1","2019","Normal","The LEGO Movie 2","Licensed","Miscellaneous","Mini Master-Building MetalBeard","X","30528-1","4.99","","","","","","42","1","Polybag","Retail","6253152","6253151","5702016372243","673419305655","17","17","0.7","","","","6064","744","3","1","X","16","4.7400","2.3500","Markus Rollbühler,","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28599","30529","1","2019","Normal","The LEGO Movie 2","Licensed","Miscellaneous","Mini Master-Building Emmet","X","30529-1","","3.49","","3.89","","","49","1","Polybag","Retail - limited","6253154","6253153","5702016372250","","17","17","0.8","","","","5589","542","3","2","X","18","4.9700","2.8600","Markus Rollbühler,","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28945","30533","1","2019","Normal","Ninjago","Action/Adventure","General","Sam-X","X","30533-1","","","","","","","56","","Polybag","{Not specified}","6253224","6253223","5702016373042","673419305785","17","17","0.7","","","","1840","348","3","0","X","9","4.1000","2.8600","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28604","30534","1","2019","Normal","Ninjago","Action/Adventure","General","Ninja Workout","X","30534-1","","","","","","","31","1","Polybag","{Not specified}","6253227","6253226","5702016373059","673419305792","17","17","0.7","","6","","1093","529","2","0","X","0","4.1900","2.0000","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28541","30535","1","2019","Normal","Ninjago","Action/Adventure","General","Fire Flight","X","30535-1","","","","","","","54","1","Polybag","{Not specified}","6253229","6253228","5702016373066","673419305808","17","17","0.8","","6","","1678","524","2","0","X","7","5.5900","3.4100","LiYu Lin,","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28951","30545","1","2019","Normal","Miscellaneous","Miscellaneous","Make It Yours","Fish Free Builds - Make It Yours","X","30545-1","","","","","","","39","","Polybag","LEGO exclusive","6253571","6253569","5702016371055","673419305396","14","14","0.7","","5","","960","240","2","0","X","0","3.7700","1.9300","Mel Caddick,","01/01/2019 00:00:00","31/12/2019 00:00:00"
"29612","30553","1","2019","Normal","Disney","Licensed","Frozen II","Elsa's Winter Throne","X","30553-1","3.99","","","3.99","","","42","1","Polybag","Retail - limited","6253500","6253499","5702016374681","","17","17","0.8","","5","","2656","229","2","2","X","9","4.6100","3.2100","","04/10/2019 00:00:00","31/12/2020 00:00:00"
"28602","30571","1","2019","Normal","Creator","Model making","Promotional","Pelican","X","30571-1","3.99","3.99","","3.89","","","62","","Polybag","Retail - limited","6253050","6253049","5702016373080","","17","17","1","0.038","6","","4999","526","4","5","X","18","5.5800","2.8400","Jeremy Luettgen,Morten Rauff,","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28947","30572","1","2019","Normal","Creator","Model making","Miscellaneous","Race Car","X","30572-1","","3.49","","3.99","","","68","","Polybag","{Not specified}","6253052","6253051","5702016373097","","17","17","1","","","","2520","225","2","1","X","7","3.9000","5.0000","Jeremy Luettgen,","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28952","30573","1","2019","Normal","Creator","Model making","Seasonal","Santa","X","30573-1","","","","","","","67","","Polybag","LEGO exclusive","6253054","6253053","5702016373103","","17","17","0.9","0.038","6","","4598","402","2","4","X","10","4.2300","1.7500","Tiago Catarino,","01/01/2019 00:00:00","31/12/2020 00:00:00"
"28586","30620","1","2019","Normal","The LEGO Movie 2","Licensed","Promotional","Star-Stuck Emmet","X","30620-1","","","","","","","41","1","Polybag","Promotional","6253156","6253155","5702016372267","673419305679","","","","","","","1333","1138","0","0","X","0","6.4800","4.9700","Markus Rollbühler,","",""
"29304","30623","1","2019","Normal","DC Comics Super Heroes","Licensed","Shazam!","SHAZAM!","X","30623-1","","","","","","","5","1","Polybag","Promotional","6259876","6259871","5702016396218","673419309011","","","","","","","1187","1478","0","0","X","9","11.3700","","","",""
"29388","30624","1","2019","Normal","Star Wars","Licensed","Episode IV","Obi-Wan Kenobi - Collectable Minifigure","X","30624-1","3.99","","4.99","","12/09/2020 00:00:00","12/10/2020 00:00:00","12","1","Polybag","LEGO exclusive","6273765","6273763","5702016519402","673419312431","14","14","0.6","","","","9484","2115","2","1","X","10","10.8300","8.1200","","01/12/2019 00:00:00","31/12/2019 00:00:00"
"28426","31086","1","2019","Normal","Creator","Model making","3 in 1","Futuristic Flyer","X","31086-1","14.99","14.99","19.99","14.61","02/01/2019 00:00:00","12/01/2021 00:00:00","157","","Box","Retail","6250774","","5702016367812","673419302074","26.2","14.1","4.8","0.27","7","","1935","493","6","5","X","9","16.0600","8.4300","John Ho,","",""
"28427","31087","1","2019","Normal","Creator","Model making","3 in 1","Dune Buggy","X","31087-1","12.99","12.99","17.99","12.66","01/01/2019 00:00:00","08/01/2021 00:00:00","147","","Box","Retail","6250776","","5702016367829","673419302081","19.1","14.1","6.1","0.25","","","2222","402","6","5","X","4","11.3400","7.6000","Gemma Anderson,","",""
"28400","31088","1","2019","Normal","Creator","Model making","3 in 1","Deep Sea Creatures","X","31088-1","14.99","12.99","19.99","14.99","01/01/2019 00:00:00","17/10/2024 00:00:00","230","","Box","Retail","6250778","6250777","5702016367836","673419302098","26.2","14.1","4.8","0.31","7","","11970","917","7","5","X","14","12.6500","7.9200","Morten Rauff,","",""
"28425","31089","1","2019","Normal","Creator","Model making","3 in 1","Sunset Track Racer","X","31089-1","19.99","17.99","24.99","19.99","01/01/2019 00:00:00","17/09/2021 00:00:00","221","","Box","Retail","6250782","","5702016367843","673419302104","26.2","19.1","6.1","0.38","7","","2430","527","6","6","X","5","20.5600","10.6500","Morten Graff-Wang,","",""
"28401","31090","1","2019","Normal","Creator","Model making","3 in 1","Underwater Robot","X","31090-1","19.99","17.99","24.99","19.99","01/01/2019 00:00:00","02/09/2021 00:00:00","207","","Box","Retail","6250785","","5702016367850","673419302111","26.2","19.1","6.1","0.36","7","","3515","720","6","5","X","14","39.2200","20.8500","Jeremy Luettgen,","",""
"28424","31091","1","2019","Normal","Creator","Model making","3 in 1","Shuttle Transporter","X","31091-1","24.99","24.99","34.99","24.36","01/01/2019 00:00:00","04/06/2021 00:00:00","341","","Box","Retail","6250787","6250786","5702016367867","673419302128","35.4","19.1","5.9","0.51","7","","3079","740","2","7","X","10","28.7800","28.0800","Tiago Catarino,","",""
"28501","31092","1","2019","Normal","Creator","Model making","3 in 1","Helicopter Adventure","X","31092-1","9.99","9.99","13.99","9.74","02/01/2019 00:00:00","06/12/2020 00:00:00","114","","Box","Retail","6259224","6259223","5702016395389","673419308779","19.1","14.1","4.6","0.19","","","2164","305","6","5","X","6","11.9000","3.6700","Jeremy Luettgen,","01/01/2019 00:00:00","31/12/2020 00:00:00"
"28500","31093","1","2019","Normal","Creator","Model making","3 in 1","Riverside Houseboat","X","31093-1","39.99","24.99","49.99","29.99","02/01/2019 00:00:00","27/09/2021 00:00:00","396","2","Box","Retail","6250789","6250788","5702016367874","673419302135","35.4","19.1","7","0.67","7","","4858","1504","2","5","X","8","26.2500","24.9500","Gemma Anderson,George Gilliatt,","01/01/2019 00:00:00","31/12/2021 00:00:00"
"28499","31094","1","2019","Normal","Creator","Model making","3 in 1","Race Plane","X","31094-1","29.99","24.99","39.99","29.23","02/01/2019 00:00:00","24/01/2021 00:00:00","333","1","Box","Retail","6250791","6250790","5702016367881","673419302142","35.4","19.1","7","0.64","7","","1871","800","2","5","X","0","30.0000","17.2800","George Gilliatt,Morten Graff-Wang,","01/01/2019 00:00:00","31/12/2020 00:00:00"
"29050","31095","1","2019","Normal","Creator","Model making","3 in 1","Fairground Carousel","X","31095-1","49.99","44.99","69.99","48.73","02/08/2019 00:00:00","09/01/2021 00:00:00","595","3","Box","Retail","6250793","6250792","5702016367898","","48","28.2","6.1","","8","","4589","1573","2","6","X","0","49.7200","39.9900","John Ho,","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29049","31096","1","2019","Normal","Creator","Model making","3 in 1","Twin-Rotor Helicopter","X","31096-1","59.99","44.99","79.99","48.73","02/08/2019 00:00:00","29/01/2021 00:00:00","569","1","Box","Retail","6250795","6250794","5702016367904","","48","28.2","7.4","","9","","1309","774","6","6","X","5","59.4700","36.0000","George Gilliatt,Morten Graff-Wang,","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29048","31097","1","2019","Normal","Creator","Model making","3 in 1","Townhouse Pet Shop & Café","X","31097-1","79.99","74.99","99.99","79.99","02/08/2019 00:00:00","04/12/2021 00:00:00","969","3","Box","Retail","6250798","6250797","5702016367911","","47.5","37.4","6.6","1.698","9","","6907","2780","2","6","X","14","70.0900","66.9500","George Gilliatt,Morten Rauff,","01/06/2019 00:00:00","31/12/2021 00:00:00"
"29262","31098","1","2019","Normal","Creator","Model making","3 in 1","Outback Cabin","X","31098-1","29.99","24.99","39.99","29.23","02/08/2019 00:00:00","08/01/2021 00:00:00","305","2","Box","Retail","6253603","6253602","5702016374988","","35.8","19.1","5.6","0.539","7","","2225","1283","6","4","X","4","48.1600","21.5400","Gemma Anderson,George Gilliatt,","01/06/2019 00:00:00","31/12/2020 00:00:00"
"27929","40186","1","2019","Normal","Seasonal","Miscellaneous","Chinese Traditional Festival","Year of the Pig","X","40186-1","9.99","","12.99","","12/09/2020 00:00:00","01/03/2024 00:00:00","152","","Box","LEGO exclusive","6214713","6233825","5702016240887","673419285926","13.6","12.2","4.4","0.165","7","","3738","769","2","4","X","3","27.3500","17.3600","Mel Caddick,","",""
"28956","40318","1","2019","Normal","Promotional","Miscellaneous","","MSC Cruises","X","40318-1","","","","","","","181","","Box","Promotional","6253793","","","673419306027","","","","","8","","442","411","0","0","X","4","29.6100","30.3400","Mel Caddick,","",""
"28957","40321","1","2019","Normal","Promotional","Miscellaneous","Monthly Mini Model Build","Jet Fighter","X","40321-1","","","","","","","23","","Polybag","LEGO exclusive","6251896","6251894","5702016371123","","17","17","0.7","","","","501","161","2","0","X","3","4.9400","","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"29103","40322","1","2019","Normal","Promotional","Miscellaneous","Monthly Mini Model Build","Caterpillar","X","40322-1","","","","","","","48","","Polybag","LEGO exclusive","6251898","6251897","5702016371130","","17","17","0.8","","","","557","263","2","0","X","0","6.8300","3.8000","Nina Koopmann,","01/02/2019 00:00:00","31/12/2019 00:00:00"
"29140","40323","1","2019","Normal","Promotional","Miscellaneous","Monthly Mini Model Build","Viking Ship","X","40323-1","","","","","","","54","","Polybag","LEGO exclusive","6251901","6251899","5702016371147","673419304573","17","17","0.9","","","","632","366","2","0","X","0","5.0800","","George Gilliatt,","01/03/2019 00:00:00","31/12/2019 00:00:00"
"29206","40324","1","2019","Normal","Promotional","Miscellaneous","Monthly Mini Model Build","Ladybird","X","40324-1","","","","","","","27","","Polybag","LEGO exclusive","6251904","6251902","5702016371154","673419304580","17","17","0.5","","","","466","201","2","0","X","0","5.6000","","","01/04/2019 00:00:00","31/12/2019 00:00:00"
"29253","40325","1","2019","Normal","Promotional","Miscellaneous","Monthly Mini Model Build","Crane","X","40325-1","","","","","","","64","","Polybag","LEGO exclusive","6251996","6251994","5702016371192","673419304627","17","19.5","1.1","","6","","432","211","2","0","X","0","5.9200","2.5000","Nina Koopmann,","01/05/2019 00:00:00","31/12/2019 00:00:00"
"29325","40326","1","2019","Normal","Promotional","Miscellaneous","Monthly Mini Model Build","Frog","X","40326-1","","","","","","","39","","Polybag","LEGO exclusive","6251999","6251997","5702016371208","673419304634","17","17","0.8","","","","478","341","2","0","X","0","8.4900","4.5000","","31/05/2019 00:00:00","31/12/2019 00:00:00"
"29392","40327","1","2019","Normal","Promotional","Miscellaneous","Monthly Mini Model Build","Ice Cream Truck","X","40327-1","","","","","","","48","","Polybag","Not sold","6252001","6252000","5702016371215","673419304641","17","17","1.1","","","","483","347","2","0","X","0","9.1900","2.5300","Nina Koopmann,","01/07/2019 00:00:00","31/12/2019 00:00:00"
"29521","40328","1","2019","Normal","Promotional","Miscellaneous","Monthly Mini Model Build","Racing Car","X","40328-1","","","","","","","50","","Polybag","Not sold","6252003","6252002","5702016371222","673419305051","17","17","0.8","","6","","310","220","2","0","X","0","5.1400","4.0500","Nina Koopmann,","01/08/2019 00:00:00","31/12/2019 00:00:00"
"29585","40329","1","2019","Normal","Promotional","Miscellaneous","Monthly Mini Model Build","Eagle","X","40329-1","","","","","","","56","","Polybag","Not sold","6251918","6251910","5702016370621","","17","19.5","0.9","","","","308","205","2","0","X","0","7.2100","3.3900","","01/09/2019 00:00:00","31/12/2019 00:00:00"
"29617","40330","1","2019","Normal","Promotional","Miscellaneous","Monthly Mini Model Build","UFO","X","40330-1","","","","","","","36","","Polybag","Not sold","6251922","6251921","5702016370638","673419304665","17","17","0.7","","","","365","291","2","0","X","0","5.7900","","","01/10/2019 00:00:00","31/12/2019 00:00:00"
"29664","40331","1","2019","Normal","Promotional","Miscellaneous","Monthly Mini Model Build","Wolf","X","40331-1","","","","","","","47","","Polybag","Not sold","6251924","6251923","5702016370645","673419304672","17","17","0.7","","","","299","173","2","0","X","0","4.8300","","Nina Koopmann,","01/11/2019 00:00:00","31/12/2019 00:00:00"
